Date,Close,High,Low,Open,Volume
2021-08-05,359.15509033203100,359.38825426520100,356.99823500160900,357.70745184817900,21443900
2021-08-06,357.58111572265600,358.8635765497480,356.47355748073600,357.8920207079270,33332100
2021-08-09,358.2417297363280,358.766348445876,356.93984870787000,358.0376816997560,25960200
2021-08-10,356.4055480957030,359.0481812206710,355.2202487606180,358.75672632250700,35130800
2021-08-11,355.79339599609400,358.1639942187620,354.46236946318700,357.66852098541500,34249800
2021-08-12,357.0758972167970,357.43536811406900,353.93776135089800,355.28823812662700,25969200
2021-08-13,358.3291931152340,358.659518507022,356.930150485588,357.42565339803300,19336200
2021-08-16,358.484619140625,358.52346001947900,353.354806426924,357.21188359429500,34856900
2021-08-17,355.3270568847660,356.7066492975720,352.89816777113700,355.73509365212100,44793900
2021-08-18,351.9072265625,356.1917913024980,351.57690114042100,354.79274854455900,38541900
2021-08-19,353.6073913574220,355.27846828638000,349.7211686993350,349.97378265995900,48499400
2021-08-20,357.2702331542970,357.66857459932300,354.3652610843770,354.67616606335400,39486000
2021-08-23,362.61383056640600,363.30362697510100,358.30011986359400,358.30981526121400,34034700
2021-08-24,363.7213134765630,364.32367328454300,362.74003270254600,363.2063901262380,21732900
2021-08-25,364.13909912109400,364.71234313017900,363.225834304302,363.97395124012700,20441900
